,index,sessionid,next,userHash,latitude,longitude,connectionType,platformType,country_code
7524,348457,-4425459790877897361,False,9077895109512353098,51.9156,4.5146,1,5,nl
7525,349109,-4425345824760190402,False,8205566151102396044,32.6414,-85.3755,2,7,us
7526,347984,-4425324207289465035,False,7495705065109514160,32.1539,-81.1534,2,5,us
7527,348649,-4423742304852738928,False,5739889688561231749,41.4694,-81.8541,2,5,us
7528,349024,-4423169510414477037,False,926677648537210178,52.9994,-1.1318,2,7,gb
7529,196474,-4423139742561241331,False,-2827001880702724517,43.0147,-81.3049,1,7,ca
7530,196450,-4423139742561241331,True,-2827001880702724517,43.0147,-81.3049,1,7,ca
7531,348979,-4422713910817135389,False,3597622597916657488,43.3155,3.4704,2,7,fr
7532,196312,-4418710682276522190,False,5904013526276975283,36.8613,-119.7669,2,7,us
7533,347655,-4418494638538964574,False,-117885838582454361,43.5504,7.0131,2,4,fr
7534,350193,-4418494638538964574,True,-117885838582454361,43.5504,7.0131,2,4,fr
7535,347609,-4418245545445796914,False,-7487254445954927908,33.5884,130.3514,2,4,jp
7536,348331,-4418084666799440544,False,-122808550274017750,50.3404,-3.597,2,5,gb
7537,347229,-4417678720088438903,False,1695020379309933193,45.6665,4.9559,1,1,fr
7538,876563,-4415444595661471670,False,229680529029037319,-37.8109,144.9544,2,1,au
7539,876471,-4415444595661471670,True,229680529029037319,-37.8109,144.9544,2,1,au
7540,196403,-4414916428824940444,False,3926092918101663344,41.9769,-91.7084,2,1,us
7541,876592,-4414910239969692895,False,-7078050110258021692,41.9778,-88.2018,2,1,us
7542,876476,-4414910239969692895,True,-7078050110258021692,41.9778,-88.2018,2,1,us
7543,152969,-4414241075916312910,False,6975408453034023107,-23.203,-46.9008,1,7,br
7544,347037,-4413969125562977983,False,-3867870555193566116,52.2312,5.1544,1,1,nl
7545,350070,-4413969125562977983,True,-3867870555193566116,52.2312,5.1544,1,1,nl
7546,876642,-4411996768941832133,False,-4157170863847602793,43.9228,-78.8693,2,4,ca
7547,876478,-4411996768941832133,True,-4157170863847602793,43.9228,-78.8693,2,4,ca
7548,247154,-4411892208606372139,False,2216864603756895661,28.8064,-81.8869,2,5,us
7549,346846,-4411326604699638299,False,4485970978818815072,51.7554,-0.487,1,1,gb
7550,350068,-4411326604699638299,True,4485970978818815072,51.7554,-0.487,1,1,gb
7551,688422,-4409646738990168973,False,3299508996344843290,44.9399,-93.2548,2,7,us
7552,688410,-4409646738990168973,True,3299508996344843290,44.9399,-93.2548,2,7,us
7553,967723,-4409438142898408464,False,8875264712532899062,52.0045,-0.7823,2,4,gb
7554,967722,-4409438142898408464,True,8875264712532899062,52.0045,-0.7823,2,4,gb
7555,967676,-4409300860731366051,False,7181226538908231929,35.4889,139.3878,1,1,jp
7556,967718,-4409300860731366051,True,7181226538908231929,35.4889,139.3878,1,1,jp
7557,349050,-4409183729918436897,False,5985814557989999316,42.951,-87.9437,2,7,us
7558,347739,-4408527174365061919,False,-5362051579306487168,32.8445,-79.8242,2,4,us
7559,967886,-4407610663736579999,False,5254651440356634829,14.6078,-61.0131,2,5,fr
7560,967884,-4407610663736579999,True,5254651440356634829,14.6078,-61.0131,2,5,fr
7561,348601,-4407012365011748343,False,-5311808691976626171,34.6215,-82.5146,1,5,us
7562,346930,-4406693884355375180,False,-490114261482387246,51.4863,-0.101,1,1,gb
7563,1026791,-4405274904268863096,False,3810854192579351063,35.3878,-118.936,2,7,us
7564,1027061,-4405274904268863096,True,3810854192579351063,35.3878,-118.936,2,7,us
7565,688443,-4404126486890185224,False,-3730014938742498789,35.2025,-97.4835,2,7,us
7566,688412,-4404126486890185224,True,-3730014938742498789,35.2025,-97.4835,2,7,us
7567,1026818,-4404027616291742021,False,6634868683814258861,33.792,-84.2049,2,7,us
7568,1027105,-4404027616291742021,True,6634868683814258861,33.792,-84.2049,2,7,us
7569,349228,-4403700654453089634,False,-8285717030456166011,49.8707,-97.1352,2,7,ca
7570,349082,-4403696466346722630,False,-5824746611957146521,39.9668,-75.1512,2,7,us
7571,876668,-4403695358667599188,False,4370399731944459631,33.5631,-117.2738,2,4,us
7572,876479,-4403695358667599188,True,4370399731944459631,33.5631,-117.2738,2,4,us
7573,195739,-4403105702508416683,False,-204842020776712852,35.8237,127.1476,1,1,kr
7574,195765,-4403105702508416683,True,-204842020776712852,35.8237,127.1476,1,1,kr
7575,1105835,-4401395035229855920,False,5359563912078299950,43.0763,141.3654,1,5,jp
7576,1105833,-4401395035229855920,True,5359563912078299950,43.0763,141.3654,1,5,jp
7577,346904,-4400433264122540019,False,3018753634563743107,47.4048,0.5959,1,1,fr
7578,126413,-4399635633203071751,False,-409188531721054584,34.665,133.9096,2,4,jp
7579,125826,-4398088895759018214,False,-9116760208937698703,41.4535,-74.4774,1,7,us
7580,247163,-4398041001048921758,False,6011154715650886859,-33.4513,-70.6653,1,1,cl
7581,347671,-4397864332666171064,False,7620658875042001099,33.5637,-84.2112,2,4,us
7582,690663,-4396446316165754736,False,-5585260094636983500,24.6569,46.7179,1,5,sa
7583,690656,-4396446316165754736,True,-5585260094636983500,24.6569,46.7179,1,5,sa
7584,348308,-4394414193716926196,False,6716222478791589409,36.8848,-76.1472,2,5,us
7585,350208,-4394414193716926196,True,6716222478791589409,36.8848,-76.1472,2,5,us
7586,876290,-4393795141400161532,False,-4397808062967313779,29.0831,-110.9673,1,7,mx
7587,876261,-4393795141400161532,True,-4397808062967313779,29.0831,-110.9673,1,7,mx
7588,347424,-4392719444911819313,False,2698840887566098306,1.3248,103.8566,2,1,sg
7589,152932,-4391617853596363189,False,-1191381468050040570,51.533,7.4086,1,1,de
7590,347211,-4391507490413578063,False,8999728811974640165,43.402,6.0645,1,1,fr
7591,349768,-4390765358501773181,False,6403357163144505814,37.6736,-122.0944,2,7,us
7592,126249,-4389729207011079007,False,-4917989497347870220,50.908,4.3045,1,1,be
7593,1026678,-4387947551437063289,False,-8171558424993613824,34.6823,135.5105,1,1,jp
7594,1026728,-4387947551437063289,True,-8171558424993613824,34.6823,135.5105,1,1,jp
7595,349139,-4387122312653797930,False,5560340046771428799,25.7311,-100.3306,2,7,mx
7596,347328,-4386924196681059309,False,-8791905265866699917,39.1246,-84.4867,1,1,us
7597,349796,-4386896505459963972,False,-8555127301411978022,40.7035,-73.9235,1,7,us
7598,347048,-4385698903329620307,False,-8575702766469607167,28.7115,-81.5135,2,1,us
7599,349525,-4384993847330920379,False,-223672193291604759,53.364,-3.1125,2,7,gb
7600,349339,-4384620974538533327,False,5368205677597041109,42.3251,-72.6276,2,7,us
7601,348385,-4384361351447859621,False,7627101596638553024,46.0361,4.0666,1,5,fr
7602,876311,-4382425293618975819,False,8147768293404493033,35.3553,139.4824,1,5,jp
7603,876266,-4382425293618975819,True,8147768293404493033,35.3553,139.4824,1,5,jp
7604,347793,-4381486608058263554,False,3434237355437926956,22.1414,-100.9853,2,4,mx
7605,126121,-4381395489759067249,False,3503187430210535551,-11.4904,-61.4317,2,5,br
7606,349571,-4380172996446592176,False,-4483738165431838068,50.3881,3.4852,2,7,fr
7607,349870,-4379544060229227670,False,-5793742226505185357,51.5484,0.1716,2,7,gb
7608,350326,-4379544060229227670,True,-5793742226505185357,51.5484,0.1716,2,7,gb
7609,246914,-4378602176715051120,False,-6505147477547983463,37.1974,-87.6724,2,1,us
7610,348504,-4378518355675593129,False,-3632990032123694966,51.0694,6.9936,2,5,de
7611,1026776,-4377192083414760533,False,7751922801462470647,37.7703,-122.4407,2,5,us
7612,1026964,-4377192083414760533,True,7751922801462470647,37.7703,-122.4407,2,5,us
7613,349260,-4376904932158995810,False,7905187477116390941,46.1406,-122.8856,2,7,us
7614,348749,-4376802981596389582,False,-7069227430290951059,50.7869,-1.8964,1,5,gb
7615,876603,-4376404030872543822,False,3221813097104524872,61.2034,-149.7595,2,1,us
7616,876477,-4376404030872543822,True,3221813097104524872,61.2034,-149.7595,2,1,us
7617,349130,-4375749369753978010,False,4817396087890593982,47.7027,-117.3702,2,7,us
7618,690686,-4375055774962595507,False,7135687693604247339,37.169,-89.6465,2,7,us
7619,690659,-4375055774962595507,True,7135687693604247339,37.169,-89.6465,2,7,us
7620,152870,-4373187774169488128,False,-6825447954312313505,40.7588,-73.5661,1,7,us
7621,349437,-4371283948103501539,False,6203256195760215767,-23.6704,-46.9472,2,7,br
7622,246767,-4368889095268258406,False,-4689263484636344159,51.49,-0.6557,2,7,gb
7623,967762,-4367256867600778469,False,4032559057963092861,32.6328,-115.3166,2,4,mx
7624,967776,-4367256867600778469,True,4032559057963092861,32.6328,-115.3166,2,4,mx
7625,347913,-4364899190165369801,False,-3038112939730692732,29.4873,-98.4532,2,4,us
7626,247265,-4364024743830308807,False,7504347485062477773,51.22,6.763,2,5,de
7627,1036002,-4363205445982425239,False,-3674765236740162324,20.671,-103.3299,1,7,mx
7628,1035993,-4363205445982425239,True,-3674765236740162324,20.671,-103.3299,1,7,mx
7629,348562,-4362224191293598089,False,-3500859220076254667,31.3145,-89.3788,1,5,us
7630,350228,-4362224191293598089,True,-3500859220076254667,31.3145,-89.3788,1,5,us
7631,347574,-4361826517555528446,False,6408538433550834497,33.7518,-117.9932,1,1,us
7632,350088,-4361826517555528446,True,6408538433550834497,33.7518,-117.9932,1,1,us
7633,347812,-4361334675312667704,False,-7564169987409387302,-34.6022,-58.3845,2,4,ar
7634,234988,-4360870658363374630,False,-1270262534252524458,40.6372,-73.9037,2,7,us
7635,234964,-4360870658363374630,True,-1270262534252524458,40.6372,-73.9037,2,7,us
7636,125875,-4356656320370784633,False,9005353308094416892,-23.6235,-46.7908,1,7,br
7637,349674,-4354961546160706975,False,-3450834258554166481,33.893,-83.9649,2,7,us
7638,349835,-4353999211130030260,False,8426094720874331674,48.999,2.3791,2,7,fr
7639,348556,-4353596717337255445,False,2386433779037688818,36.7537,-119.7627,2,5,us
7640,349633,-4353575073885889929,False,-2032926849768523927,38.1215,-97.894,2,7,us
7641,347561,-4353476471715401229,False,4845392861122977593,45.4722,9.1922,1,1,it
7642,347137,-4352640620798839663,False,-1304812367447264483,33.0287,-96.6826,1,1,us
7643,348861,-4352585032236923331,False,-6751944337837828129,49.7861,18.1656,1,5,cz
7644,348490,-4351094307379998311,False,-6377898317864265851,52.4437,-9.4887,2,5,ie
7645,125958,-4350580983401374454,False,-6602966069469666933,42.5144,-90.693,1,7,us
7646,17981,-4350466930496776553,False,-747639164546139439,36.122,-115.086,2,5,us
7647,196247,-4350321504730708691,False,1385644722157191842,41.9705,-88.0193,2,5,us
7648,126444,-4349575269600707097,False,-2617811668357602021,43.1479,12.1097,1,1,it
7649,126452,-4349575269600707097,True,-2617811668357602021,43.1479,12.1097,1,1,it
7650,347488,-4348161441341462506,False,-2330432348591190641,41.4706,-87.0783,2,1,us
7651,1044784,-4348140454271335731,False,-1194318263608424476,48.7117,9.0038,2,5,de
7652,1044781,-4348140454271335731,True,-1194318263608424476,48.7117,9.0038,2,5,de
7653,126047,-4347565716696303961,False,8713661188641828988,33.342,-112.1735,2,5,us
7654,349449,-4345862179336592175,False,-5592069201960393867,39.5523,-104.8883,2,7,us
7655,17763,-4345124084939523430,False,1458478518979825174,36.8109,-101.2163,1,7,us
7656,349942,-4344971381677361732,False,6514703727739011941,35.0597,-79.0058,2,7,us
7657,349366,-4344526925293344623,False,5114624560019064000,34.0624,-117.1676,2,7,us
7658,350278,-4344526925293344623,True,5114624560019064000,34.0624,-117.1676,2,7,us
7659,835749,-4344136794535783105,False,-5195692717531069899,35.049,-89.9519,2,5,us
7660,835745,-4344136794535783105,True,-5195692717531069899,35.049,-89.9519,2,5,us
7661,348300,-4343239974011682233,False,-731024862746738940,47.5329,-122.5801,2,5,us
7662,347024,-4342737260554961293,False,6069680014533135802,29.5277,-95.4573,2,1,us
7663,17874,-4341465697146547387,False,-2959192400805438625,42.3902,-122.9177,2,4,us
7664,347309,-4340733270670098000,False,2159274865546755144,42.0754,-87.8222,1,1,us
7665,347890,-4339830342593005272,False,2365321634439059615,28.8064,-81.8869,2,4,us
7666,835540,-4339127431952148082,False,5347220973789007349,38.4426,-122.7547,2,5,us
7667,835538,-4339127431952148082,True,5347220973789007349,38.4426,-122.7547,2,5,us
7668,1068717,-4338345050694257350,False,271273540234161026,38.9361,-92.3056,1,7,us
7669,1069049,-4338204400766047639,False,-7463974731093452420,36.7943,-119.8856,2,7,us
7670,1067604,-4337073905072613937,False,5749296428236940026,35.6854,-88.8281,1,7,us
7671,1066674,-4336979785346716679,False,8675096476070108276,43.6655,10.6304,1,5,it
7672,126004,-4336466602340469141,False,734197758583713584,39.1091,-84.6082,2,7,us
7673,1067666,-4336116002877219460,False,-4721786227952268081,51.5095,-0.0955,1,7,gb
7674,835401,-4335911566477988106,False,-2708942870763578918,13.1604,101.1083,2,5,th
7675,835399,-4335911566477988106,True,-2708942870763578918,13.1604,101.1083,2,5,th
7676,1066943,-4335707491741725731,False,-2292870810353958454,43.6055,-84.7796,2,5,us
7677,1035969,-4334264754543909442,False,-5611658028989369163,51.5145,0.0706,2,5,gb
7678,1035983,-4334264754543909442,True,-5611658028989369163,51.5145,0.0706,2,5,gb
7679,1067951,-4332999421545803035,False,8546901087111697271,41.9266,-84.6237,2,7,us
7680,1066519,-4331902896539965850,False,4185714800105743049,42.2393,-8.7224,2,4,es
7681,688481,-4331762291797533978,False,-1025815455299816024,39.0235,-84.2083,2,1,us
7682,688419,-4331762291797533978,True,-1025815455299816024,39.0235,-84.2083,2,1,us
7683,1066817,-4331317176200239301,False,7262123007333455171,34.1211,-117.4362,2,5,us
7684,126370,-4331179778966314828,False,-2196709028893415080,51.4327,-0.1693,2,5,gb
7685,892773,-4329034029265300178,False,-345650189690308218,32.5203,-116.7036,2,7,mx
7686,892601,-4329034029265300178,True,-345650189690308218,32.5203,-116.7036,2,7,mx
7687,17807,-4328010331422784801,False,41523436731659365,41.7136,-93.6221,2,4,us
7688,1044910,-4327064047469325300,False,544226516495998101,38.0491,-1.6765,2,5,es
7689,1044845,-4327064047469325300,True,544226516495998101,38.0491,-1.6765,2,5,es
7690,1068683,-4327012898332730352,False,-1424031576213165047,53.2689,-9.0533,1,7,ie
7691,1069278,-4326732754809848985,False,-6992400473520885862,32.7185,-97.1432,1,7,us
7692,1068366,-4326551759447519512,False,-5137243227499460502,29.7215,-95.3159,2,7,us
7693,1067847,-4322785440324985051,False,4835169138648853151,39.6562,-104.7866,2,7,us
7694,1066844,-4322568184839485987,False,-8778856243835208661,44.1011,-77.5729,1,5,ca
7695,835683,-4320304395016489245,False,-4721444367966313283,29.0593,-110.8172,2,7,mx
7696,835589,-4320304395016489245,True,-4721444367966313283,29.0593,-110.8172,2,7,mx
7697,1068512,-4318323836342373919,False,7086741429298666673,29.7337,-98.6676,1,7,us
7698,152738,-4317369476083351219,False,-8315336960935078616,49.1179,-0.1607,1,5,fr
7699,1044770,-4317198946489686689,False,4428875584193731968,-31.9674,115.8621,2,7,au
7700,1044608,-4317198946489686689,True,4428875584193731968,-31.9674,115.8621,2,7,au
7701,835722,-4316982224300602803,False,5541156698731883467,28.8559,-96.3401,2,4,us
7702,835716,-4316982224300602803,True,5541156698731883467,28.8559,-96.3401,2,4,us
7703,1066312,-4315501868365063147,False,2745801770185509333,33.1909,-96.6198,2,1,us
7704,1067982,-4313708582220595478,False,3711461779714097111,-29.907,-71.2562,1,7,cl
7705,1067139,-4313417036092215519,False,-7716840301671094280,45.6524,25.6109,2,5,ro
7706,1069552,-4312641334709423409,False,7065157438411647503,20.7822,-103.4487,1,7,mx
7707,835231,-4312067415461416639,False,-8350402991859384156,38.9307,-77.1673,1,1,us
7708,1066779,-4311965239846907682,False,7301064318473854384,51.5064,-0.02,1,5,gb
7709,1066581,-4311445955371633908,False,7554546972879347656,32.9475,-96.4407,2,4,us
7710,1069546,-4311279014179750504,False,-2272335916823010664,53.9455,-1.1171,1,7,gb
7711,1069368,-4309994677777411727,False,7117583487171400258,45.3495,-80.0297,2,7,ca
7712,1066984,-4308827965062617411,False,7922025882419839948,46.3364,-79.583,2,5,ca
7713,1069103,-4308229148304580192,False,-4366546457440820335,33.4656,-111.9956,1,7,us
7714,1068547,-4307383874826632186,False,743108090145829968,40.0326,-82.8799,1,7,us
7715,132684,-4306563292281054307,False,-6573971629725155122,24.4638,54.363,2,5,ae
7716,1035814,-4305796675735663955,False,-6774525465788961102,34.0862,-117.9641,2,4,us
7717,132783,-4305710300249416247,False,-8817877298419358122,38.0185,-92.7677,2,7,us
7718,132920,-4305376786896382452,False,-6122070431298798270,52.7987,11.0119,1,5,de
7719,1036028,-4305324773383322346,False,-8329851894332596261,35.115,-80.7061,2,7,us
7720,1036072,-4305324773383322346,True,-8329851894332596261,35.115,-80.7061,2,7,us
7721,1068408,-4305221920617768154,False,4562051577531575272,34.9469,-90.0485,2,7,us
7722,1067581,-4305164591904929978,False,-8241481070972983306,51.5876,0.6048,2,5,gb
7723,674764,-4305098044829936677,False,7504648822771343508,40.8949,-74.011,2,7,us
7724,674749,-4305098044829936677,True,7504648822771343508,40.8949,-74.011,2,7,us
7725,1035957,-4304961235468918222,False,-8860129923219054259,36.1428,139.465,2,4,jp
7726,690672,-4304921347488278184,False,-8179382919942155604,41.1054,-80.6905,2,5,us
7727,690658,-4304921347488278184,True,-8179382919942155604,41.1054,-80.6905,2,5,us
7728,1068074,-4304216070862853750,False,4137340560729464867,50.8374,4.4076,2,7,be
7729,1068055,-4304000531512948934,False,1061060847795244423,33.9573,-118.3118,2,7,us
7730,1067480,-4301818010672404608,False,1742202296086002428,40.6129,-74.416,1,5,us
7731,835534,-4301747623055676426,False,-5565640828263215480,39.2454,-84.2537,2,1,us
7732,674811,-4300818312420300815,False,-1103820645437447214,48.1994,3.276,2,1,fr
7733,674822,-4300818312420300815,True,-1103820645437447214,48.1994,3.276,2,1,fr
7734,1066207,-4298219211255134989,False,-687082546301208033,54.1973,9.0976,1,1,de
7735,18037,-4296492850786618416,False,-8320824082771367776,40.9129,-74.1627,2,7,us
7736,1069149,-4296452758445680114,False,8063891018440950230,35.4155,-80.6143,1,7,us
7737,1066049,-4295454034112590026,False,-2385172360408088881,-38.5946,145.5923,1,1,au
